text,rating,date
"susah klik tanggal untuk kedatangan, semua warna putih, ga ada yg warna oren, cuma ada warna pink alias penuh",2,2025-12-12 09:15:15
"nga bisa masuk ada tulisan tidak di dukung aplikasi berbahaya dan server USB di hp lain juga sama malah maintenance udah 1 bulan nga bisa di gunakan apk nya udah di hapus dounload berulang"" tetap sama 🤦🤷",1,2025-12-11 06:48:06
"pas bayar pake bank apapun gagal semua,",1,2025-12-10 07:58:34
"bagus sangat mudah, hanya kurang cepat servernya lelet",5,2025-12-09 14:52:24
tidak bisa ubah metode pembayaran,1,2025-12-09 11:29:56
"ini aplikasi saya lupa kata sandi,kode otp nya gak kekirim""",1,2025-12-09 04:05:38
saya daftar coba pakai 3 email berbeda dan semuanya sudah terdaftar. Saya baru install aplikasi bagaimana bisa 3 email berbeda terdaftar. coba lupa password di 3 email berbeda dan tidak ada otp yg dikirim 1 pun. pelayanan publik yang sungguh sangat buruk. melihat rating aplikasi yg sangat buruk pemerintah sama sekali tidak ada perbaikan.,1,2025-12-09 00:37:24
"kenapa saat menekan tombol ""saya belum memiliki negara tujuan"" malah tidak bisa di tekan? hanya pilihan haji,umroh,berobat saja yang bisa milih? kan aneh?",1,2025-12-08 14:48:42
keren simple,5,2025-12-08 08:58:49
rusak kali aplikasi ini. kebanyakan eror nya .,1,2025-12-08 04:23:01
sangat diperlukan,5,2025-12-07 17:46:06
dari Awal mau donwload uda ragu. masa sih Indo sudah secanggih ini ? Ehhh ternyata..........,1,2025-12-07 16:47:35
duh jangan coba coba deh make m paspor gak jelas bangt nih apk udah bayar gak ad kejelasan trus di apk nya klo masuk eror trus gak ada tampilan apa apa yg tadinya ada tampilan sebelum bayar dan setelah sudah bayar beberapa jam tampilan di apk malah putih semua gak ada gambarnya . parah bgt ini apk .,1,2025-12-07 13:54:13
payah sekali aplikasinya debug terus...😂😂😂😂😇😇,2,2025-12-07 12:20:40
link pembayaran tidak aktif. kelas dinas imigrasi kayak gini. parah,1,2025-12-07 12:05:11
mudah2han bagus,5,2025-12-07 11:49:16
"eh ini gak bisa batalin reservasi kah, aku niatnya reservasi reguler tapi sama paman malah daftar percepatan. niatnya aku mau ubah ke regular karena kurang dana. dan gak bisa karena sudah melakukan reservasi. masa iya harus nunggu 1 bulan baru bisa daftar lagi yang bener aja lah",1,2025-12-07 07:35:29
"plis tolong diperbaiki dongg, mau cek OTP untuk verifikasi akun ke gmail malah tampilannya keluar dari bagian daftar akun, pas mau nulis ulang tulisannya email sudah terdaftar, tapi pas mau log in tulisannya akun belum terdaftar. Yo saya kudu piye toh, paspor kan penting yaudah saya mau login ke email yang untuk penting penting. Kalo udah gini gimana coba??????????",1,2025-12-07 04:04:43
"saya sudah bayar, statusnya tetap ""menunggu pembayaran""",1,2025-12-05 21:24:27
"pas pilih tgl,tgl nya ga nyala..ga da semua.. emang libur juga kah?",1,2025-12-05 01:11:19
Beberapa hari ini apk selalu keluar masuk ga bsa di pake,5,2025-12-04 11:19:53
very good,5,2025-12-04 04:48:29
Tak bisa berkata-kata,1,2025-12-04 02:39:36
okeh,5,2025-12-04 00:05:52
"plis tolong di upgrade lh dong saya mau login slalu request timeout, try again terus",1,2025-12-03 19:16:36
"minim informasi, tidak ada progres status permohonan paspor.",1,2025-12-03 14:23:30
"kenapa saya ngga bisa buka aplikasinya,setiap saya buka aplikasi layar nya tampil disitu aja ngga bisa buka menu,,buka menu aja ngga bisa apalagi mau bikin paspor,,tolong dong admin lebih teliti lagi biar saya bisa bikin paspor",2,2025-12-03 12:42:55
"saya sudah isi lengkap, sudah bayar langsung langsung begitu dapat nomor virtual ACC jam 7.00, sudah dpt email dr bank bahwa pembayaran SUKSES tp tdk dapat konfirmasi app ini bahwa pembayaran sudah diterima sampai status permohonannya jadi KADALUARSA jam 8.46. tidak ada customer service yg bisa dihubungi",1,2025-12-03 01:54:52
"tidak bisa diakses sudah saya refresh, dari pagi hari, hingga saya tunggu ke malam hari tidak bisa sama sekali.",1,2025-12-02 08:51:59
Kenapa gak ada customer service nya sih kalo ada keluhan dr pembayaran gimana.. Sudah bayar tapi statusnya masih pending trus,2,2025-12-02 07:16:34
"Aplikasi parah, kode otp sudah diinput sesuai yang dikirim di email tetap saja salah. time nya hanya 30 detik ..Diulang requestnya ga terkirim2 kode nya.",1,2025-12-02 03:40:56
"udah di download malah gabisa dibuka,, tulisannya error. padahal jaringan aman, nggk lagi nyalain bluetooth juga",1,2025-12-01 13:27:46
membantu,4,2025-12-01 11:55:11
"bisa kasih bintang minus kga , aplikasi sampah , mau ganti metode pembayaran gx bisa",1,2025-12-01 09:33:09
APLIKASI SAMPAH... UDH DAFTAR DARI SIANG OTP GA MASUK KE EMAIL,1,2025-11-30 14:59:25
kenapa nga bisa di buka,1,2025-11-30 02:43:32
susah log in,1,2025-11-29 02:59:41
kenapa saya tidak bisa memilih atau menentukkan tanggal kedatangan,3,2025-11-29 01:22:55
"astagaa mau bikin akun susah bangettt, sistemnya jelekkk",1,2025-11-28 14:55:32
Tolong perbaiki tidak bisa pilih tanggal,1,2025-11-28 01:57:45
Parah banget aplikasi nya mau daftar akun baru. email sudah di masukan kode otp minta di kirimkan. kode otp masuk ke email lama. pas dpt kode otp. dimasukan di tolak tidak bisa bisa. mohon di perbaiki utk sistem nya,1,2025-11-28 01:00:03
"abis daftar malah ga bisa login, timeout terus. pas mau daftar pakai akun lain sama aja. ganti hp udh gabisa juga. Napa dah ini aplikasi",1,2025-11-27 10:22:36
gimana ini kode verifikasi nya ga ke kirim kirim,1,2025-11-27 08:13:36
tidak bisa melanjutkan verifikasi data diri,1,2025-11-26 22:28:49
MASA DAFTAR AKUN DOANG EROR SIH,1,2025-11-26 03:56:54
susah memilih tanggal,5,2025-11-26 01:54:52
Imigrasi good,5,2025-11-25 16:35:53
"aplikasi rusak, otp gamasuk2, nomor hp udh terdaftar sendiri, rusak rusakkkk.",1,2025-11-25 12:30:49
"gimana sih ini? mau buat paspor aja error kode verifikasi ga muncul-muncul, terus pencet kirim ulang malah bilang email ga terdaftar?? aneh banget aplikasi penyusah masyarakat namanya",1,2025-11-25 12:19:40
good,5,2025-11-25 09:02:22
memudahkan,5,2025-11-25 08:13:43
"Saya sudah punya akun tapi gak bisa login, bikin baru lagi akun dengan email yg berbeda tetapi otp nya gak ada masuk sama sekali. Mohon untuk diperbaiki bug nya yaa pak, saya susah mau perpanjangan paspor bukannya mudah malah menyulitkan masyarakat",1,2025-11-25 08:13:31
kgk bisa daftar online email gak valid lah email g di temukan lah,1,2025-11-25 06:32:56
"sangat berguna dan membantu,",5,2025-11-24 14:40:16
no OTP EMAIL TIDAK MASUK MASUK,1,2025-11-24 11:40:38
"susah digunakan, sejak 2018 problem slalu sama, kapan mau upgradenya?",1,2025-11-24 10:20:25
kode otp pun gak di kirim macam mana mau login,1,2025-11-24 06:19:48
"ampas banget aplikasi, daftar akun aja ribet gagal mulu,",1,2025-11-24 03:50:06
boro boro mau login daftar aja request time out terus,1,2025-11-24 01:59:31
"verifikasi Gmail gabisa Mulu , padahal Gmail udah benar dan biasa dipake.",1,2025-11-23 08:17:53
"nga Bs mau daftar, request time out terus",1,2025-11-23 06:39:53
"Sebelum update aplikasi malah bisa lanjut ke proses bayar. Setelah update aplikasi, setelah menekan tombol Lanjutkan, malah muncul peringatan, PERIKSA KEMBALI DATA PASPOR ANDA DENGAN MENEKAN TOMBOL EDIT. Sudah stuck disitu...jadi gak bisa memilih tanggal utk buat paspor dan gak bisa membayar juga. Setau saya orang Indonesia banyak jago2 IT...hired aj mereka buat mengatasi bugs kyk gini...sehari kelar insyaallah. Masak begini amat sih hidup di NKRI?",1,2025-11-23 03:19:36
Aplikasinya nge bug nih pak... sudah tinggal lanjutkan suruh cek data terus..,2,2025-11-22 17:06:09
ok,5,2025-11-22 14:02:42
top,5,2025-11-22 11:32:23
Pembuatan paspor percepatan 1 jt yg endingnya tdk bisa jadi cepat apa uangnya bisa kembali gmn caranya...,3,2025-11-22 03:35:16
bgus,5,2025-11-21 22:18:35
sangat mudah dan gampang proses di apk,5,2025-11-21 14:44:25
"tidak bisa verifikasi akun saat daftar, padahal alamat email untuk kirim kode otp sudah benar. tolong dong kenapa ini?",1,2025-11-21 13:22:12
ini app gimana si? katanya untuk efesiensi untuk mempermudah dan mempercepat tapi kenyataan nya.... sudah daftar cape2 isi data dll ujung2 nya tidak ada kursi kosong sudah full booking? apa benar itu full booking yg daftar pembuatan passport? atau di reka2 saja agar penuh full booking sehingga bisa untuk cari cuan lewat jalur calo lewat belakang? jangan2 di isi sendiri agar full....lagian kenapa lagi hanya di kasih spare 1 bulan padahal bulan berikut nya bisa di buka,1,2025-11-21 10:27:52
sangat bagus dan cepat dalam mengurus passport baru,5,2025-11-21 08:08:50
"kren x aplikasi nya, semua urusan jadi Mudah,,,",5,2025-11-21 06:14:06
baik,3,2025-11-21 06:12:56
"sangat membantu sekali,",5,2025-11-21 03:43:08
"Maaf kemaren saya sudah daftar pasport online,, dan juga sudah lunas.. Barusan saya di suruh update aplikasi,, tapi kenapa riwayat pendaftaran yang sudah saya daftarkan kemarin malah jadi hilang.. Ada solusikah untuk melihat history pendaftaran yang hilang kemaren..",1,2025-11-21 01:52:43
"saya registrasi saja sudah susah, bahkan kalah dari aplikasi game. padahal kode otp sudah sesuai bahkan kode yang dikirimkan dari email dengan saya meminta hanya berbeda sekian detik, malah salah. dan diminta untuk mencoba 10 menit lagi.",1,2025-11-20 23:43:25
top,5,2025-11-19 23:59:59
baru mulai pakai app ini mudah2 bisa di permudah buat dokumen saya,5,2025-11-19 07:20:36
"suka ngebug, susah login, verifikasi error",1,2025-11-18 14:27:01
"Tolong bagian pengembang segera di FU, ini aplikasi segera di perbaiki !!!",1,2025-11-18 14:13:41
"tolong segera diupdate apknya karena setelah login, layar freeze pas otorisasi",1,2025-11-18 13:58:42
"gk bisa login, captchanya gk bisa ditampilkan, aplikasinya gk keurus.",1,2025-11-18 13:29:54
busuk,1,2025-11-18 00:57:00
aplikasi mempersulit bukannya mempermudah. cari lokasi manual harus di cari sampaiiii ujung bawah. udah ada fitur search tapi errorrrrrrrrr sangat tidak bermanfaat,1,2025-11-17 13:21:35
"jangan terlalu percaya sama aplikasi ini,ok uang sudah bayar/masuk khas negara,tapi pas di imigrasi dipersulit minta dokumen pendukung.harus dipikir dahulu sebelum pengajuan lewat M-Paspor,sebelum uang anda hangus",1,2025-11-17 10:12:01
"Edit lokasi aja yang simpel aja sampe ngga bisa dong, terbaik emang aplikasi pemerintah ini.",1,2025-11-17 04:14:00
"app apa lah ini,udah ngisi data giliran mau pilih tanggal kedatangan ga bisa.",1,2025-11-16 21:57:55
Aplikasi ini sangat praktis dan mudah.,1,2025-11-16 09:57:43
"Parah sih ini tidak Ada perbaikankah? aplikasi nya buruk sekali, apa tidak Ada server yang lebih baik?",1,2025-11-15 09:20:40
niat bikin aplikasi gak sih? sengaja ya kuota nggak disediakan? biar pake calo gitu?,1,2025-11-15 04:13:16
Lemottttttttt mencet tanggal aja gabisa bisa,1,2025-11-14 11:55:44
sangat membantu,5,2025-11-13 21:28:10
"lama banget erorrnya, minimal kalo ada kendala di permudah offline biar ada alternatif cara lain, klo stuck di apk aja smpe bnr kapan bisanya udh 1 Minggu lebih perbaikanya lama banget gak bisa bisa, di buat apk untuk mempermudah bukan mempersulit hdeh😮‍💨",1,2025-11-13 15:11:03
apk bossokkkkk,1,2025-11-13 06:25:11
apk pemerintah goblog semua.. pilih tanggal kedatangan aja kaga bisa,1,2025-11-13 03:26:09
bug tidak bisa pilih jenis pasport,4,2025-11-13 03:05:40
untuk area Pontianak titik kantor imigrasinya tidak ada yang bener tolong diperbaiki,1,2025-11-12 22:53:11
"Ini kenapa ya setiap saya buka aplikasinya selalu request timeout terus udah beberapa hari ini ga bisa di akses, tolong arahannya ya harus bagaimana ini untuk membuat paspor",1,2025-11-12 14:39:18
"gabisa pilih tanggal pertemuan, mohon di fix appnya.",1,2025-11-12 06:16:54
"jadwal pemilihan tanggal selalu penuh,",1,2025-11-11 16:35:43
aplikasi gaguna,1,2025-11-11 08:58:31
"unduh sudah, ketika daftar malah maintenance. semoga lekas maintenance.",4,2025-11-10 04:14:10
"Apk maintenance, terlalu lama, sedang kita butuh untuk segera, tolong perbaikannya untuk dipercepat",1,2025-11-10 04:06:59
perbaikan mulu,1,2025-11-10 03:42:35
sai lalap maintenance. mau login aja susah kekmana mau daftarnya?,2,2025-11-10 01:46:35
"ini aplikasi kenapa sih?? gak bisa login, sering banget bermasalah, repot banget",1,2025-11-10 00:24:17
aplikasi dalam maintenance terus dari seminggu yll.....emamg ga ada orang it nya apa..malu maluin bgt...,1,2025-11-10 00:08:55
"maintanance mulu , gjdi jdi",1,2025-11-10 00:05:25
maintance sehari smalem dah ga niat ini aplikasi,1,2025-11-09 23:29:19
aplikasi maintenance terlalu lama menghambat ingin cetak paspor,2,2025-11-09 22:59:04
"aplikasi nya gimana si masak udh di uniinstal juga ga bisa kebuka""bilang nya maintenance trus udh 2 hari ga kelar""tolong dong gimana saya bisa masuk aplikasi buat dowload bukti pendaftaran kalo saya aja ga bisa masuk di aplikasinya",1,2025-11-09 22:04:24
daftar ga bisa keterangannya msh maintenace,1,2025-11-09 09:05:21
maintenance terus udh seminggu,1,2025-11-09 08:01:53
eror mulu,1,2025-11-09 03:09:25
"aplikasi Abal Abal, repotnya minta ampun",1,2025-11-08 23:47:26
request timeout mulu,1,2025-11-08 10:11:00
SUDAH DI BAYAR PASPOR NGG KELUAR😡😡😡😡,1,2025-11-08 09:25:18
aplikasi oke,5,2025-11-08 07:15:10
"Baru buat akun, mau login gak bisa min. Mohon bantuannya, soalnya butuh cepat 😭",1,2025-11-07 13:57:31
masa nyari lokasi aja gak bisa tlg perbaiki lah aplikasiny,1,2025-11-07 13:51:20
"kode OTP dikirim ke email dengan waktu hanya 30 detik, email blm masuk waktu sudah habis, aplikasi lain kode OTP dikirim ke no HP, klo ke email dikirim dalam bentuk link",1,2025-11-06 07:08:22
akun tersusben,1,2025-11-05 08:38:51
"jika ada sedikit kesalahan saat melakukan pendaftaran di sini maka duit anda akan hilang,anggap saja bersedekah ya ,sistim ini masih belum layak membantu kita ges ya😂😂😂",1,2025-11-04 19:06:05
apk apaan ngk bisa login udh di ulang ulang tetap aja ngk bisa,1,2025-11-04 12:12:15
Alhamdulillah buat permohonan untuk 4 orang lancar jaya tks,5,2025-11-04 08:34:15
sangat buruk sekali pelayanannya,1,2025-11-04 03:28:02
kereenn dan memudahkan,5,2025-11-04 02:44:14
tidak dapat masuk,5,2025-11-03 06:54:43
"aplikasi buruk sekali,, bikin pusing bisa suspen akun orang tanpa sebab",1,2025-11-02 07:31:08
good,5,2025-11-01 20:23:08
"aplikasi gak guna,gak bisa login gua ""requets time out""mulu ,mempermudah dari mana lol.",1,2025-11-01 11:16:49
Sangat tidak rekomen. Lebih baik datang Offline agar jelas informasinya. hati hati kalo sudah terlanjur bayar ga bisa tefund,1,2025-10-31 14:19:26
kenapa tidak bisa mencari pilihan lokasi imigrasi di lampung?,1,2025-10-31 04:07:29
coba lg,5,2025-10-31 03:37:30
"bayar dulu baru proses dan jika proses gagal atau di tolak ya duit hangus ... pikir2x dulu deh nyari duit jaman sekarang lagi susah... harusnya proses dulu kalau berhasil baru bayar... tolonglah bikin sistem yang meringankan masyarakat konoha terus kalau gagal hangus duitnya buat apa? jika sudah pernah membuat paspor dan orang yang belum paham buat baru lagi,kabari notif bahwa anda sudah pernah membuat paspor harap anda memproses pengajuan paspor hilang/rusak/ info penjelasan lain",1,2025-10-30 15:18:48
"Bintang 0!tidak ada opsi untuk pindah kantor pembuatan, hanya jadwal saja, banyak ynag butuh cepat kalau di kantor ynag lain ada slot kosong kenapa harus nunggu, gak ada opsi pembatalan juga aplikasi punya negara macam gini, Bapuk, butuh duit banget kah negara ini untuk MBG!",1,2025-10-30 06:07:14
apliksi tidak bisa d buka,1,2025-10-30 02:11:58
sangat2 gak jelas aplikasi ini.. salah terus.. jadi pusing awak di buat nya.. kampreett,1,2025-10-29 15:29:48
ko susah di akses daftar awal nya,1,2025-10-29 12:04:10
dari mengisi formulir eror waktu habis Mulu padahal udah di hapus cachenya,1,2025-10-29 09:35:22
"aplikasi busuk,gaada manfaat nya",1,2025-10-29 02:51:08
"ini mantap aplikasinya.. jadi mudah daftar dari rumah, siapkan berkasnya.. meluncur deh ke kantor terdekat dan langsung di layani.. cepat dan tepat.. terimakasih IMIGRASI.. paspor ku jadi hidup kembali.. siap ke luar negeri tahun depan.. aminnn... 🙏",5,2025-10-28 04:22:19
susah masuk on line,1,2025-10-28 03:05:06
selalu lag,1,2025-10-27 11:21:02
RT aer t1,4,2025-10-27 09:33:21
mudah cepet kab Pasuruan,5,2025-10-27 07:55:02
"Sudah bayar dan sudah ada jadwal, pas mau cek lagi aplikasi harus complete the security check yg slide nya ga bisa di geser2, mau bagaimana? tolong dong ini aplikasi kalau masih masalah jgn dilaunching, malu2in saja. dan team IT tolong juga check reviewnya masa ga dibaca dan di improve. ini kan pakai uang negara",1,2025-10-27 05:28:28
Berat kali ya sistemnya. Mau verify aja gak bisa bisa.,1,2025-10-27 03:09:16
request timeout teross. aplikasi kalo udah punya pemerintah gak ada yg beres satu pun.,1,2025-10-23 14:38:09
"aplikasi yang kurang bermanfaat,terpakai saat pendaftaran saja,,saat proses,tidak ada pemberitahuan/pembaruan status,,tidak ada bantuan informasi(live chat/lainya),,syarat dan dokumen tidak ada informasi di awal,,ujungnya tetap mondar-mandir offline ke Kantor Imigrasi.",2,2025-10-23 12:33:21
susah banget mau masuk aplikasi nya,1,2025-10-23 07:46:43
sangat mudah digunakan dan simple,5,2025-10-22 12:45:58
"cepat,akurat",3,2025-10-22 11:53:08
"benerin woy , jangan mau nya makan gaji buta doang lo",1,2025-10-22 07:59:27
mantap,5,2025-10-22 07:12:49
aplikasi yang sangat membagongkan sekali. saya tidak bisa memilih tanggal,1,2025-10-22 04:42:28
"aplikasi pemerintah rating 2,6???kekurangan org pintar kah? request time out teruuuus....padahal cuma Utk Nomor antrian saja...itu pun sdh ribet REQUEEEST TIME out!!!!! REQUEEEST TIME out!!!!! REQUEEEST TIME out!!!!! REQUEEEST TIME out!!!!! REQUEEEST TIME out!!!!! REQUEEEST TIME out!!!!! REQUEEEST TIME out!!!!! REQUEEEST TIME out!!!!! REQUEEEST TIME out!!!!!gimana ini..mau buat paspor susah kali",1,2025-10-22 03:09:45
"sampah, setiap update harus login",1,2025-10-22 02:50:29
tidak bisa di akses,1,2025-10-21 13:38:01
"udh lah pak.. hapus aja, ganti manual aja Dateng ke kantor.. KLO belum siap menjalankan program gak usah sok2an bikin, yg udh berjalan aja keliatan amburadul",1,2025-10-21 04:54:22
bayarnya kok susah,1,2025-10-21 03:53:20
"Saya mau bikin kedua kalinya untuk anak saya, karena bulan lalu KTP ayah gak sesuai. Akhirnya pembuatan paspor anak sy dibatalkan dan 650 ribu hangus. Terus pas daftar lagi ternyata harus bayar lagi. Dipikir2 pelayanan pemerintah ini kok buat saya nyekik rakyat kecil. Dikiranya yg bikin paspor itu orang kaya semua yg gak butuh duit 650 ribu. Pelayanan yg amburadul menguntungkan pemerintah saja....",1,2025-10-20 08:54:58
support my paspor,5,2025-10-20 08:52:11
aplikasi masih banyak kendala,1,2025-10-20 06:21:51
